id	event	type	name	nickname	photo	organization	position	biography	sessions
rp13-speaker-1839	rp13	speaker	Irene Agrivina	irene-agrivina	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1839.jpg	HONF Foundation	Founder and Artistic Director	Open systems advocate, technologist, artist and educator Irene Agrivina is a graduate of the Graphic Design faculty at the Indonesia Institute of Art (ISI), Yogyakarta, and holds a Masters of Culture and Religion Degree from Sanata Dharma University in Yogyakarta. She is one of the founding members and current directors of HONF, the Yogyakarta based new media and technology laboratory. Created in 1998 as a place of open expression, art and cultural technologies in the wake of the Indonesian "revolution", HONF aka the 'House of Natural Fiber' was born out of the social and political turmoil against the Suharto regime, its nepotism and governmental corruption. Agrivina runs HONF's 'Education Focus Programme' (EFP) which focuses on the application and practical use in daily life of collaborative, cross-disciplinary and technological actions responding to social, cultural and environmental challenges. In response to the needs of societies in development and transition, HONF and EFP apply open, collaborative and sustainable actions that systematically expand or convert accessible technologies to be used as multifunctional tools and methodologies.	[object Object]
rp13-speaker-1875	rp13	speaker	Lagu Stephen Samuel	lagu-stephen-samuel	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1875.jpg	Kapital Movie Industry Corporation	President	Lagu Stephen is a medical student and film maker from Juba, South Sudan. He is founder of Kapital Movie Industry Corporation (http://www.kapitalmovie.net), a network of visionary young artists and documentarists, web developers, partly in affiliation with the University of Juba, Ministry of Communication, and South Sudan Television. As a group committed to empowering the communities they live, work and study in, Kapital Movie's focus messages are about health, conflict mitigation, capacity building, employment opportunity, the development of peaceful methods of association through the power of films and short commercials. Lagu Stephen is producing the video documentation of the recent 'MEDIA & MAKERS JUBA 2012 Open Knowledge and Sustainable Media Forum', and as such is also a member of the #OSJUBA team exploring the use and application of open systems in the development of South Sudan.	[object Object]
rp13-speaker-1553	rp13	speaker	Felipe Fonseca	felipe-fonseca	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1553.jpg				[object Object], [object Object]
rp13-speaker-1390	rp13	speaker	Anne Roth	anne-roth	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1390.jpg	Tactical Technology Collective	Bloggerin, Netz- und Medienaktivistin	Anne Roth lebt in Berlin, ist Medien- und Netzaktivistin, Bloggerin, auch Diplom-Politologin. \n2001 startete sie mit vielen anderen Deutschlands erste interaktive und unabhängige Nachrichten-Website Indymedia. Als Kollateralschaden einer Terror-Fahndung begann sie 2007 über das Leben mit Überwachung zu bloggen. Weitere Themen ihres Blogs annalist: Innenpolitik, Medien, Netzpolitik, Hacktivism und Feministisches.\nAnne Roth ist Program Editor and Researcher beim Tactical Technology Collective, konkret im Programm Privacy and Expression.	
rp13-speaker-1887	rp13	speaker	Eugenio Tisselli	eugenio-tisselli	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1887.jpg	Sauti ya wakulima		Eugenio Tisselli is one of the creators and coordinators of Sauti Ya Wakulima, “The Voices of the Farmers”, a collaborative knowledge base created by farmers in Chambezi, Tanzania. Gathering audiovisual evidence of their practice using smartphones to publish images and voice recordings online the projects aim to document their work, record their observations of climate changes and expand their network of social relationships. Mr Tisselli collaborated with artist Antoni Abad to design and program the mobile communication project megafone.net, holds a degree in Computer Systems Engineering from Monterrey Institute of Technology and Higher Education in Mexico and a master’s degree in Digital Arts from the UPF, is a member of the Hermeneia research group , director and lecturer on the UPF postgraduate course in Programming for the Digital Arts.	[object Object]
rp13-speaker-1872	rp13	speaker	Stephen Kovats	stephen-kovats	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1872.jpg	r0g_agency for open culture and critical transformation	founding director	Stephen Kovats is a cultural and media researcher with a background in architecture and urbanism, currently setting up r0g - the Berlin agency for open systems, cultural hacktivism and critical transformation. He was artistic director of transmediale, Berlin's festival for art and digital culture 2008 - 2011 and co-director of the McLuhan in Europe 2011 Centennial Network. Previously he curated the international program at V2_Institute for the Unstable Media, Rotterdam, and was director of the 'ostranenie' media art forum at the Bauhaus Dessau during the 1990's. His interests are focussed on the dynamic relationships between media, political, and electronic space and their application on the transformation of societal and cultural landscapes. These aims are pursued through his r0g_projects incl. Circumpolar Cultures and Technology and the #OSJUBA initiative to implement open source and cultural technologies in the establishment of the new state of South Sudan.	[object Object]
rp13-speaker-2110	rp13	speaker	lidi brouwer	lidi-brouwer	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2110.jpg	Studio Roosegaarde	Strategy & Business Development	"Interactive Landscapes".\nPresentation topic:\nThe lecture shows a world shifting between the analog and the digital.\nStudio Roosegaarde creates interactive designs that explore the\ndynamic relation between space, people, and technology. The studio\ndevelops its own technology and is internationally known for\ninteractive projects such as Dune, Intimacy and Smart Highway.\nSpeakers profile:\nStudio Roosegaarde is the social design lab of artist Daan Roosegaarde\nwith his team of designers and engineers. By creating interactive\ndesigns that instinctively respond to sound and movement, Studio Roosegaarde\nexplores the dawn of a new nature that is evolving from technological\ninnovations.\nStudio Roosegaarde has been the focus of exhibitions at the Tate Modern, the\nNational Museum in Tokyo, the Victoria and Albert Museum in London and\nwinner of two Dutch Design Awards, the Media Architecture Award and\nChina's Most Successful Design Award. Studio Roosegaarde also has a\nstrong experience with public space commissions for the City of\nRotterdam, Singapore, Eindhoven and Stockholm.\nRecently Studio Roosegaarde launched its second studio in Shanghai,\nCN. I am the China Representative of Studio Roosegaarde and studied\neconomics and trade with a focus on Asia, in specific China.\nI do speak chinese and had my own production and trading company,\nwhile living in China I started to help Studio Roosegaarde with their China affairs.\nAnd am now full-time part of the team, doing their strategy, business development and communications.	[object Object]
rp13-speaker-1359	rp13	speaker	Nishant Shah	nishant-shah	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1359.jpg				[object Object], [object Object]
rp13-speaker-694	rp13	speaker	Julia Hoffmann	julia-hoffmann	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-694.jpg	Code Girls		1988 in Erfurt geboren. 2007-2013 Studium der Kommunikations- und Medienwissenschaften/Schwerpunkt Medienpädagogik in Leipzig. Interessenschwerpunkt: Partizipation durch und Identitätsarbeit mit Medien.	[object Object]
rp13-speaker-346	rp13	speaker	Natalie Sontopski	natalie-sontopski	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-346.jpg	Code Girls	Bloggerin	Natalie (*1984) studierte zwischen 2005-2009 Soziologie und Geschichte mit dem Schwerpunkt Kultursoziologie an der Universität Konstanz.\nVon 2009-2012 Master-Studiengang European Studies an der Universität Leipzig.\nOnline-Redakteurin beim Leipziger Start-Up Apptalk\nIm Netz zu finden mit dem eigenen Blog Endemittezwanzig.	[object Object]
rp13-speaker-1077	rp13	speaker	theresa heilmann	theresa-heilmann	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1077.jpg			vieles studiert // Kulturwissenschaften und Soziologie abgeschlossen // nun: PR, Text, code girls	[object Object]
rp13-speaker-625	rp13	speaker	Christine Heller	christine-heller	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-625.jpg	aizo ag (digitalSTROM)	Managerin PR & Social Media	Während man mich im Netz nur als punktefrau kennt, ist mein bürgerlicher Name Christine Heller. Seit Januar 2011 blogge ich unter www.punktefrau.de und beschäftige mich mit dem digitalen Wandel und der Unternehmenskommunikation. Seit April 2013 arbeite ich bei dem Schweizer Unternehmen aizo ag als Managerin PR & Social Media.	[object Object]
rp13-speaker-1067	rp13	speaker	Jochen Mai	jochen-mai	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1067.jpg	Karrierebibel	Social Media Evangelist	Social Media Manager, Blogger, Author	[object Object]
rp13-speaker-690	rp13	speaker	Magdalena Reiter	magdalena-reiter	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-690.jpg	MAKE DESIGN OPEN	Designerin	Magdalena Reiter hat Design in Linz und Maastricht studiert. Sie arbeitet vorwiegend in interdisziplinären Konstellationen, deren Output sich zwischen angewandter und bildender Kunst bewegt.\nReiter befasst sich mit den Bedingungen für reale oder virtuelle Partizipation und hat dazu 2013 den Blog MAKE DESIGN OPEN gegründet.	[object Object]
rp13-speaker-933	rp13	speaker	Peter Kirn	peter-kirn	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-933.jpg	Create Digital Media, GmbH	Editor | Electronic artist	PETER KIRN is an American journalist, audiovisual artist, and founder/editor of createdigitalmusic.com. He is also co-creator of the open source MeeBlip synth. Building on a classical training in composition, he focuses on investigations of technologies for creation in writing, teaching, and performance.	[object Object]
rp13-speaker-2010	rp13	speaker	Linnea Riensberg	linnea-riensberg	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2010.jpg	Digitale Gesellschaft e.V.		Linnea is Digitale Gesellschaft e.V.’s first official employee. Prior to that she has worked for an Italian MEP in European Parliament – fighting against ACTA and for a reform of the copyright directive. She has studied Journalism, Communication Studies and Political Philosophy in Hamburg, Bayreuth and Aarhus (Denmark) and has worked as a Project Manager and Moderator for Participation and Media Projects.	
rp13-speaker-2040	rp13	speaker	Lavinia Steiner	lavinia-steiner	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2040.jpg				[object Object]
rp13-speaker-1685	rp13	speaker	Ulf Buermeyer	ulf-buermeyer	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1685.png	Digitale Gesellschaft e.V.	judge, geek, iOS dev - creator of @RepublicaApp	Ulf studied law in Leipzig, Berlin & Paris and became judge in 2007. Since then he's been working at various courts, including the German Federal Constitutional Court in Karlsruhe where he clerked for judges Prof. Hassemer & Prof. Voßkuhle. While seconded to the Berlin Department of Justice he drafted the Code on Data Protection & Freedom of Information for Berlin's prisons. Ulf is currently judge at Berlin superior court (Landgericht) & responsible for cases involving charges with murder & manslaughter. *** Other than in criminal law & privacy Ulf is deeply interested in Computer Science & has been programming since he got a C64 at his 10th birthday. At present he codes mostly in Objective-C for iOS/Mac and builds backends in PHP. As a spare time project he develops @RepublicaApp for iOS with KicksApps GmbH, a Kassel app development startup a friend of his launched in 2011. *** Ulf is member of Digitale Gesellschaft e.V. (Digiges). With Digiges he developed a draft code that aims to limit the liability of wifi network providers in Germany ("Störerhaftung") in order to encourage citizens & businesses to open up their wifis to the public.	[object Object], [object Object]
rp13-speaker-1688	rp13	speaker	Leonhard Dobusch	leonhard-dobusch	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1688.jpg	Freie Universität Berlin	Juniorprofessor für Organisationstheorie	Leonhard Dobusch forscht als Juniorprofessor für Organisationstheorie am Management-Department der Freien Universität Berlin u.a. zu transnationaler Urheberrechtsregulierung und dem Management digitaler Gemeinschaften. Nach Abschlüssen in Wirtschaftswissenschaft (2003) und Rechtswissenschaft (2004) an der Universität Linz promovierte er 2008 im DFG-Graduiertenkolleg „Pfade organisatorischer Prozesse“ an der Freien Universität Berlin. Danach war er als Postdoc am Max-Planck-Institut für Gesellschaftsforschung in Köln und an der FU Berlin tätig, unterbrochen durch Aufenthalte als Gastwissenschaftler an der Stanford Law School sowie dem Wissenschaftszentrum Berlin. Gemeinsam mit anderen betreibt er den Forschungsblog "governance across borders" und ist regelmäßiger Blogger bei netzpolitik.org.	[object Object]
rp13-speaker-1998	rp13	speaker	Karsten Becker	karsten-becker	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1998.jpg	Part-Time Scientists	Head of electronics		[object Object]
rp13-speaker-1928	rp13	speaker	Robert Böhme	robert-boehme	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1928.jpg	PTScientists	Team Lead / CEO	Informatiker und Hobby rocket scientists.	[object Object]
rp13-speaker-2047	rp13	speaker	Joachim Vranken	joachim-vranken	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2047.jpg	Web de Cologne / Interactive Cologne	Vorstandssprecher	Joachim Vranken ist Vorstandssprecher von Web de Cologne e.V. und Geschäftsführer von kalaydo.de	[object Object]
rp13-speaker-1637	rp13	speaker	Guido Bülow	guido-buelow	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1637.jpg	SWR.Online	Distributionsmanagement	Guido Bülow ist seit dem 1. April 2010 Distributionsmanager beim SWR, wo er das Social Media Team in der HA SWR.Online leitet und die Social Media Aktivitäten verantwortet. Nach dem Studium der Allgemeinen Sprachwissenschaft, Wirtschaftsgeschichte und Informationswissenschaft an der Heinrich-Heine Universität Düsseldorf volontierte er von 2006 bis 2007 beim Radiosender bigFM in der Musikredaktion und arbeitete dort anschließend als Online Music Manager und als Marketing Manager. Neben dem Beruf absolviert er noch ein Studium der Wirtschaftswissenschaften an der FernUni Hagen und schreibt für sein eigenes Blog.	[object Object]
rp13-speaker-2038	rp13	speaker	Bettina Fächer	bettina-faecher	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2038.jpg		SWR.Online | Redakteurin | Projektleiterin	Entwickelt und betreut Transmedia-Projekte, Second-Screen-Anwendungen und Web-Auftritte zu fiktionalen Fernsehfilmen und -serien wie "Zeit der Helden", "Rommel", "Alpha 0.7", "Romy", "Nicht alle waren Mörder", "Stauffenberg"	[object Object]
